Publish date,Trade date,Ticker,Action (Buy/Sell),Est. value,Stock price (Publish date)
2020-02-11,2020-01-08,rjf,buy,8000.0,60.49
2020-02-11,2020-01-08,gd,buy,8000.0,175.84
2020-02-11,2020-01-08,ual,buy,8000.0,79.48
2020-02-11,2020-01-08,unp,buy,8000.0,175.73
2020-02-11,2020-01-08,ajg,buy,8000.0,101.46
2020-02-11,2020-01-08,ip,buy,8000.0,37.18
2020-02-11,2020-01-08,slb,buy,8000.0,32.02
2020-02-11,2020-01-08,twtr,buy,8000.0,37.03
2020-02-11,2020-01-08,xyl,buy,8000.0,82.04
2020-02-11,2020-01-08,qrvo,buy,8000.0,105.15
2020-02-11,2020-01-08,amp,buy,8000.0,167.2
2020-02-11,2020-01-08,cna,buy,8000.0,39.59
2020-02-11,2020-01-08,jnj,buy,8000.0,143.32
2020-02-11,2020-01-08,tdg,buy,8000.0,634.54
2020-02-11,2020-01-08,ctsh,buy,8000.0,68.21
2020-02-11,2020-01-08,nvr,buy,8000.0,3921.63
2020-02-11,2020-01-08,cdw,buy,8000.0,130.33
2020-02-11,2020-01-08,cmg,buy,8000.0,864.22
2020-02-11,2020-01-08,ctva,buy,8000.0,30.02
2020-02-11,2020-01-08,msci,buy,8000.0,292.84
2020-02-11,2020-01-08,rok,buy,8000.0,195.05
2020-02-11,2020-01-08,cat,buy,8000.0,127.09
2020-02-11,2020-01-13,urbn,buy,8000.0,25.93
2020-02-11,2020-01-08,kmb,buy,8000.0,134.7
2020-02-11,2020-01-08,nflx,buy,8000.0,366.77
2020-02-11,2020-01-08,swks,buy,8000.0,110.61
2020-02-11,2020-01-08,ben,buy,8000.0,23.42
2020-02-11,2020-01-08,iqv,buy,8000.0,157.0
2020-02-11,2020-01-08,amd,buy,8000.0,49.73
2020-02-11,2020-01-08,cmi,buy,8000.0,151.76
2020-02-11,2020-01-08,ew,buy,8000.0,77.47
2020-02-11,2020-01-08,wmb,buy,8000.0,18.2
2020-02-11,2020-01-08,lhx,buy,8000.0,221.54
2020-02-11,2020-01-08,pnc,buy,8000.0,143.66
2020-02-11,2020-01-08,nvda,buy,8000.0,62.76
2020-02-11,2020-01-08,tjx,buy,8000.0,60.04
2020-02-11,2020-01-08,fdx,buy,8000.0,151.69
2020-02-11,2020-01-08,dg,buy,8000.0,152.61
2020-02-11,2020-01-10,urbn,buy,8000.0,25.93
2020-02-11,2020-01-08,ntrs,buy,8000.0,96.62
2020-02-11,2020-01-08,biib,buy,8000.0,338.7
2020-02-11,2020-01-08,eog,buy,8000.0,67.85
2020-02-11,2020-01-08,ge,buy,8000.0,102.39
2020-02-11,2020-01-08,cinf,buy,8000.0,108.0
2020-02-11,2020-01-08,emr,buy,8000.0,69.69
2020-02-11,2020-01-08,aph,buy,8000.0,50.47
2020-02-11,2020-01-08,klac,buy,8000.0,161.24
2020-02-11,2020-01-08,mrk,buy,8000.0,75.9
2020-02-11,2020-01-17,urbn,buy,8000.0,25.93
2020-02-11,2020-01-08,qcom,buy,8000.0,84.4
2020-02-11,2020-01-08,aon,buy,8000.0,225.78
2020-02-11,2020-01-08,cb,buy,8000.0,155.87
2020-02-11,2020-01-24,glw,buy,32500.0,26.02
2020-02-11,2020-01-06,lnc,buy,32500.0,54.87
2020-02-11,2020-01-06,alb,buy,8000.0,80.51
2020-02-11,2020-01-06,wfc,buy,32500.0,45.49
2020-02-11,2020-01-24,dd,buy,32500.0,50.35
2020-02-11,2020-01-08,adi,buy,32500.0,109.07
2020-02-11,2020-01-08,txn,buy,32500.0,122.68
2020-02-11,2020-01-08,amzn,buy,32500.0,2079.28
2020-02-11,2020-01-08,xom,buy,32500.0,52.93
2020-02-11,2020-01-08,jpm,buy,32500.0,129.18
2020-02-11,2020-01-08,intc,buy,32500.0,63.51
2020-02-11,2020-01-08,dis,buy,32500.0,141.02
2020-02-11,2020-01-08,crm,buy,32500.0,185.72
2020-02-11,2020-01-08,adbe,buy,32500.0,366.09
2020-02-11,2020-01-27,gpk,sell,8000.0,15.28
2020-02-11,2020-01-13,aapl,sell,8000.0,77.81
2020-02-11,2020-01-21,urbn,buy,8000.0,25.93
2020-02-11,2020-01-29,glw,buy,8000.0,26.02
2020-02-11,2020-01-24,dd,buy,8000.0,50.35
2020-02-11,2020-01-08,alb,buy,8000.0,80.51
2020-02-11,2020-01-27,nvda,buy,8000.0,62.76
2020-02-11,2020-01-27,ilmn,buy,8000.0,294.3
2020-02-11,2020-01-27,ilmn,buy,32500.0,294.3
2020-02-11,2020-01-27,intu,buy,8000.0,291.83
2020-02-11,2020-01-27,intu,buy,32500.0,291.83
2020-02-11,2020-01-27,amzn,buy,8000.0,2079.28
2020-02-11,2020-01-27,amzn,buy,32500.0,2079.28
2020-02-11,2020-01-27,nvda,buy,32500.0,62.76
2020-02-11,2020-01-27,algn,buy,8000.0,258.67
2020-02-11,2020-01-27,nflx,buy,8000.0,366.77
2020-03-10,2020-02-11,ed,sell,8000.0,81.1
2020-03-10,2020-02-11,trv,sell,8000.0,108.55
2020-03-10,2020-02-11,gis,sell,8000.0,51.27
2020-03-10,2020-02-11,eqr,sell,8000.0,72.25
2020-03-10,2020-02-18,wmb,sell,8000.0,15.08
2020-03-10,2020-02-11,psx,sell,8000.0,62.76
2020-03-10,2020-02-11,shw,sell,8000.0,164.11
2020-03-10,2020-02-11,dg,sell,8000.0,159.57
2020-03-10,2020-02-11,tdg,sell,8000.0,473.59
2020-03-10,2020-02-11,vrsn,sell,8000.0,185.75
2020-03-10,2020-02-11,ups,sell,8000.0,84.01
2020-03-10,2020-02-11,vfc,sell,8000.0,62.21
2020-03-10,2020-02-19,wmb,sell,8000.0,15.08
2020-03-10,2020-02-11,wec,sell,8000.0,98.81
2020-03-10,2020-02-11,zbh,sell,8000.0,113.83
2020-03-10,2020-02-11,amp,sell,8000.0,113.53
2020-03-10,2020-02-11,key,sell,8000.0,12.25
2020-03-10,2020-02-11,rop,sell,8000.0,326.16
2020-03-10,2020-02-11,mtb,sell,8000.0,101.64
2020-03-10,2020-02-11,cfg,sell,8000.0,25.54
2020-03-10,2020-02-11,aapl,sell,8000.0,71.58
2020-03-10,2020-02-11,voya,sell,8000.0,46.24
2020-03-10,2020-02-11,dal,sell,8000.0,45.89
2020-03-10,2020-02-11,tel,sell,8000.0,76.15
2020-03-10,2020-02-11,ccl,sell,8000.0,27.15
2020-03-10,2020-02-11,hes,sell,8000.0,47.96
2020-03-10,2020-02-11,cmi,sell,8000.0,134.43
2020-03-10,2020-02-11,ebay,sell,8000.0,33.48
2020-03-10,2020-02-11,idxx,sell,8000.0,246.34
2020-03-10,2020-02-11,gm,sell,8000.0,26.0
2020-03-10,2020-02-11,fast,sell,8000.0,32.73
2020-03-10,2020-02-11,flt,sell,8000.0,234.79
2020-03-10,2020-02-11,holx,sell,8000.0,46.75
2020-03-10,2020-02-13,et,sell,8000.0,8.37
2020-03-10,2020-02-11,azo,sell,8000.0,1126.0
2020-03-10,2020-02-11,ual,sell,8000.0,52.1
2020-03-10,2020-02-11,ew,sell,8000.0,68.62
2020-03-10,2020-02-11,ilmn,sell,8000.0,268.38
2020-03-10,2020-02-11,dte,sell,8000.0,86.93
2020-03-10,2020-02-11,orly,sell,8000.0,380.0
2020-03-10,2020-02-10,et,sell,8000.0,8.37
2020-03-10,2020-02-11,hig,sell,8000.0,45.06
2020-03-10,2020-02-11,hban,sell,8000.0,10.27
2020-03-10,2020-02-11,omc,sell,8000.0,58.35
2020-03-10,2020-02-11,wes,sell,8000.0,9.17
2020-03-10,2020-02-11,expd,sell,8000.0,69.26
2020-03-10,2020-02-11,xray,sell,8000.0,44.16
2020-03-10,2020-02-11,fbhs,sell,8000.0,54.87
2020-03-10,2020-02-21,cbre,sell,8000.0,54.58
2020-03-10,2020-02-21,wes,sell,8000.0,9.17
2020-03-10,2020-02-11,mlm,sell,8000.0,208.1
2020-03-10,2020-02-11,odfl,sell,8000.0,120.43
2020-03-10,2020-02-11,eog,sell,8000.0,50.47
2020-03-10,2020-02-11,chrw,sell,8000.0,60.23
2020-03-10,2020-02-21,dcp,sell,8000.0,10.25
2020-03-10,2020-02-11,glw,sell,8000.0,21.97
2020-03-10,2020-02-11,lyb,sell,8000.0,59.72
2020-03-10,2020-02-11,ttwo,sell,8000.0,118.03
2020-03-10,2020-02-11,dfs,sell,8000.0,59.77
2020-03-10,2020-02-11,dd,sell,8000.0,35.65
2020-03-10,2020-02-13,shlx,sell,8000.0,11.54
2020-03-10,2020-02-19,lng,sell,8000.0,45.25
2020-03-10,2020-02-11,wm,sell,8000.0,105.99
2020-03-10,2020-02-11,all,sell,8000.0,89.45
2020-03-10,2020-02-11,cof,sell,8000.0,80.12
2020-03-10,2020-02-11,trow,sell,8000.0,104.59
2020-03-10,2020-02-19,trgp,sell,8000.0,26.86
2020-03-10,2020-02-11,trgp,sell,8000.0,26.86
2020-03-10,2020-02-19,ceqp,sell,8000.0,12.91
2020-03-10,2020-02-20,oke,sell,8000.0,50.87
2020-03-10,2020-02-11,gd,sell,8000.0,148.73
2020-03-10,2020-02-11,mmm,sell,8000.0,139.58
2020-03-10,2020-02-10,wmb,sell,8000.0,15.08
2020-03-10,2020-02-11,tfc,sell,8000.0,37.78
2020-03-10,2020-02-11,spgi,sell,8000.0,238.18
2020-03-10,2020-02-11,emr,sell,8000.0,59.1
2020-03-10,2020-02-11,csx,sell,8000.0,20.66
2020-03-10,2020-02-25,mplx,sell,8000.0,14.44
2020-03-10,2020-02-11,avgo,sell,8000.0,245.05
2020-03-10,2020-02-11,ms,sell,8000.0,37.02
2020-03-10,2020-02-11,lmt,sell,8000.0,332.21
2020-03-10,2020-02-11,cvx,sell,8000.0,85.82
2020-03-10,2020-02-11,pypl,sell,8000.0,106.99
2020-03-10,2020-02-11,orcl,sell,8000.0,45.88
2020-03-10,2020-02-11,dhr,sell,8000.0,142.53
2020-03-10,2020-02-11,ibm,sell,8000.0,105.33
2020-03-10,2020-02-11,c,sell,32500.0,57.09
2020-03-10,2020-02-11,xom,sell,32500.0,41.74
2020-03-10,2020-02-11,googl,sell,32500.0,1252.73
2020-03-10,2020-02-11,csco,sell,32500.0,37.8
2020-03-10,2020-02-11,hd,sell,32500.0,206.88
2020-03-10,2020-02-11,jpm,sell,32500.0,93.45
2020-03-10,2020-02-11,bll,buy,8000.0,70.92
2020-03-10,2020-02-11,ir,buy,8000.0,26.69
2020-03-10,2020-02-11,hpq,buy,8000.0,17.77
2020-03-10,2020-02-11,cdw,buy,8000.0,96.74
2020-03-10,2020-02-11,efx,buy,8000.0,139.02
2020-03-10,2020-02-11,cma,buy,8000.0,40.42
2020-03-10,2020-02-11,cdns,buy,8000.0,64.73
2020-03-10,2020-02-11,lhx,buy,8000.0,186.01
2020-03-10,2020-02-11,acgl,buy,8000.0,40.7
2020-03-10,2020-02-11,de,buy,8000.0,153.87
2020-03-10,2020-02-11,cl,buy,8000.0,69.29
2020-03-10,2020-02-11,gddy,buy,8000.0,64.92
2020-03-10,2020-02-11,aiv,buy,8000.0,-4.23
2020-03-10,2020-02-11,kmx,buy,8000.0,85.0
2020-03-10,2020-02-11,ecl,buy,8000.0,186.54
2020-03-10,2020-02-11,ip,buy,8000.0,30.87
2020-03-10,2020-02-11,info,buy,8000.0,68.21
2020-03-10,2020-02-11,awk,buy,8000.0,135.66
2020-03-10,2020-02-11,vlo,buy,8000.0,56.12
2020-03-10,2020-02-11,bdx,buy,8000.0,212.33
2020-03-10,2020-02-11,aal,buy,8000.0,15.97
2020-03-10,2020-02-11,mco,buy,8000.0,206.12
2020-03-10,2020-02-11,fis,buy,8000.0,130.92
2020-03-10,2020-02-11,nvda,buy,8000.0,59.88
2020-03-10,2020-02-11,wcn,buy,8000.0,94.02
2020-03-10,2020-02-11,anss,buy,8000.0,231.51
2020-03-10,2020-02-11,lly,buy,8000.0,136.23
2020-03-10,2020-02-11,mmc,buy,8000.0,98.97
2020-03-10,2020-02-11,pep,buy,8000.0,123.5
2020-03-10,2020-02-11,f,buy,8000.0,6.42
2020-03-10,2020-02-11,mro,buy,8000.0,6.67
2020-03-10,2020-02-11,nke,buy,8000.0,80.73
2020-03-10,2020-02-11,kmb,buy,8000.0,130.18
2020-03-10,2020-02-11,etn,buy,8000.0,88.08
2020-03-10,2020-02-11,bax,buy,8000.0,78.58
2020-03-10,2020-02-11,rjf,buy,8000.0,46.86
2020-03-10,2020-02-11,fitb,buy,8000.0,20.75
2020-03-10,2020-02-11,mck,buy,8000.0,119.09
2020-03-10,2020-02-11,iqv,buy,8000.0,131.14
2020-03-10,2020-02-11,tgt,buy,8000.0,104.26
2020-03-10,2020-02-11,peg,buy,8000.0,48.25
2020-03-10,2020-02-11,sivb,buy,8000.0,160.33
2020-03-10,2020-02-11,hsy,buy,8000.0,147.93
2020-03-10,2020-02-11,nsc,buy,8000.0,158.64
2020-03-10,2020-02-11,cb,buy,8000.0,136.02
2020-03-10,2020-02-11,fisv,buy,8000.0,103.0
2020-03-10,2020-02-11,snps,buy,8000.0,132.67
2020-03-10,2020-02-11,cat,buy,8000.0,107.67
2020-03-10,2020-02-11,pfe,buy,8000.0,30.77
2020-03-10,2020-02-11,wmb,buy,8000.0,15.08
2020-03-10,2020-02-11,rsg,buy,8000.0,92.28
2020-03-10,2020-02-11,ame,buy,8000.0,87.31
2020-03-10,2020-02-11,ph,buy,8000.0,147.83
2020-03-10,2020-02-11,akam,buy,8000.0,90.62
2020-03-10,2020-02-11,lin,buy,8000.0,167.78
2020-03-10,2020-02-11,aph,buy,8000.0,45.2
2020-03-10,2020-02-11,rok,buy,8000.0,160.01
2020-03-10,2020-02-11,ea,buy,8000.0,103.79
2020-03-10,2020-02-11,bsx,buy,8000.0,37.6
2020-03-10,2020-02-11,pfg,buy,8000.0,36.3
2020-03-10,2020-02-11,dltr,buy,8000.0,80.24
2020-03-10,2020-02-11,anet,buy,8000.0,47.7
2020-03-10,2020-02-11,a,buy,8000.0,77.51
2020-03-10,2020-02-11,rost,buy,8000.0,97.06
2020-03-10,2020-02-11,jnpr,buy,8000.0,19.16
2020-03-10,2020-02-11,jci,buy,8000.0,36.5
2020-03-10,2020-02-11,wmt,buy,8000.0,116.79
2020-03-10,2020-02-11,mpc,buy,8000.0,35.66
2020-03-10,2020-02-11,pru,buy,8000.0,62.7
2020-03-10,2020-02-11,oke,buy,8000.0,50.87
2020-03-10,2020-02-11,ffiv,buy,8000.0,119.64
2020-03-10,2020-02-11,itw,buy,8000.0,151.21
2020-03-10,2020-02-11,payx,buy,8000.0,74.04
2020-03-10,2020-02-11,ge,buy,8000.0,66.48
2020-03-10,2020-02-11,ntrs,buy,8000.0,74.08
2020-03-10,2020-02-11,wtw,buy,8000.0,208.64
2020-03-10,2020-02-11,twtr,buy,8000.0,33.46
2020-03-10,2020-02-11,avb,buy,8000.0,189.69
2020-03-10,2020-02-11,rf,buy,8000.0,10.72
2020-03-10,2020-02-11,syf,buy,8000.0,26.74
2020-03-10,2020-02-11,bk,buy,8000.0,35.92
2020-03-10,2020-02-11,slb,buy,8000.0,22.92
2020-03-10,2020-02-11,aon,buy,8000.0,195.11
2020-03-10,2020-02-11,ctsh,buy,8000.0,57.27
2020-03-10,2020-02-11,adbe,buy,8000.0,322.44
2020-03-10,2020-02-11,fdx,buy,8000.0,111.5
2020-03-10,2020-02-11,cop,buy,8000.0,42.24
2020-03-10,2020-02-11,msi,buy,8000.0,165.68
2020-03-10,2020-02-11,msft,buy,8000.0,155.8
2020-03-10,2020-02-11,rtx,buy,8000.0,75.49
2020-03-10,2020-02-11,ppg,buy,8000.0,99.73
2020-03-10,2020-02-11,low,buy,8000.0,96.81
2020-03-10,2020-02-11,fb,buy,8000.0,175.0
2020-03-10,2020-02-11,schw,buy,8000.0,33.22
2020-03-10,2020-02-11,apd,buy,8000.0,205.95
2020-03-10,2020-02-11,axp,buy,8000.0,98.61
2020-03-10,2020-02-11,aig,buy,8000.0,35.41
2020-03-10,2020-02-11,noc,buy,8000.0,309.79
2020-03-10,2020-02-11,adp,buy,8000.0,150.05
2020-03-10,2020-02-11,blk,buy,8000.0,390.34
2020-03-10,2020-02-11,intc,buy,8000.0,54.02
2020-03-10,2020-02-11,kmi,buy,8000.0,16.84
2020-03-10,2020-02-11,oxy,buy,8000.0,15.53
2020-03-10,2020-02-11,tjx,buy,8000.0,57.49
2020-03-10,2020-02-11,duk,buy,8000.0,91.26
2020-03-10,2020-02-11,wfc,buy,8000.0,35.39
2020-03-10,2020-02-11,usb,buy,32500.0,39.38
2020-03-10,2020-02-11,mcd,buy,32500.0,175.72
2020-03-10,2020-02-11,bac,buy,8000.0,21.27
2020-03-10,2020-02-11,dis,buy,8000.0,110.43
2020-03-10,2020-02-11,unp,buy,8000.0,128.06
2020-03-10,2020-02-24,psx,buy,8000.0,62.76
2020-03-10,2020-02-11,pnc,buy,8000.0,100.44
2020-03-10,2020-02-19,trp,buy,8000.0,46.98
2020-03-10,2020-02-20,enb,buy,8000.0,31.78
2020-03-10,2020-02-11,abt,buy,8000.0,79.3
2020-03-10,2020-02-11,ba,buy,8000.0,241.48
2020-03-10,2020-02-11,ma,buy,8000.0,276.39
2020-03-10,2020-02-11,sbux,buy,8000.0,73.55
2020-03-10,2020-02-11,hon,buy,8000.0,143.85
2020-03-10,2020-02-11,v,buy,8000.0,177.35
2020-03-10,2020-02-11,hfc,sell,8000.0,27.22
2020-03-10,2020-02-11,mrvl,sell,8000.0,23.87
2020-03-10,2020-02-11,flr,sell,8000.0,7.77
2020-03-10,2020-02-11,spr,sell,8000.0,47.25
2020-03-10,2020-02-11,twlo,sell,8000.0,98.99
2020-03-10,2020-02-11,agco,sell,8000.0,58.96
2020-03-10,2020-02-11,okta,sell,8000.0,120.28
2020-03-10,2020-02-11,sna,sell,8000.0,130.53
2020-03-10,2020-02-11,qcom,sell,8000.0,70.46
2020-03-10,2020-02-11,nclh,sell,8000.0,27.1
2020-03-10,2020-02-11,cbre,sell,8000.0,54.58
2020-03-10,2020-02-11,fti,sell,8000.0,9.18
2020-03-10,2020-02-11,aos,sell,8000.0,41.19
2020-03-10,2020-02-11,itt,sell,8000.0,55.59
2020-03-10,2020-02-11,mas,sell,8000.0,40.96
2020-03-10,2020-02-11,mgm,sell,8000.0,18.59
2020-03-10,2020-02-11,dxc,sell,8000.0,18.66
2020-03-10,2020-02-11,nke,sell,8000.0,80.73
2020-03-10,2020-02-11,zbra,sell,8000.0,190.94
2020-03-10,2020-02-11,kss,sell,8000.0,32.82
2020-03-10,2020-02-11,avy,sell,8000.0,109.18
2020-03-10,2020-02-11,srcl,sell,8000.0,60.06
2020-03-10,2020-02-11,cag,sell,8000.0,26.53
2020-03-10,2020-02-11,qrvo,sell,8000.0,94.36
2020-03-10,2020-02-11,cdw,sell,8000.0,96.74
2020-03-10,2020-02-11,clr,sell,8000.0,14.61
2020-03-10,2020-02-11,tjx,sell,8000.0,57.49
2020-03-10,2020-02-11,peg,sell,8000.0,48.25
2020-03-10,2020-02-11,swks,sell,8000.0,91.61
2020-03-10,2020-02-11,cop,sell,8000.0,42.24
2020-03-10,2020-02-11,efx,sell,8000.0,139.02
2020-03-10,2020-02-11,nue,sell,8000.0,37.44
2020-03-10,2020-02-11,rcl,sell,8000.0,56.23
2020-03-10,2020-02-24,czr,sell,8000.0,33.65
2020-03-10,2020-02-11,vmc,sell,8000.0,113.38
2020-03-10,2020-02-11,fe,sell,8000.0,42.55
2020-03-10,2020-02-11,wmb,sell,8000.0,15.08
2020-03-10,2020-02-11,klac,sell,8000.0,147.69
2020-03-10,2020-02-11,es,sell,8000.0,86.35
2020-03-10,2020-02-11,bac,sell,8000.0,21.27
2020-03-10,2020-02-11,ntrs,sell,8000.0,74.08
2020-03-10,2020-02-24,t,sell,8000.0,22.49
2020-03-10,2020-02-25,t,sell,8000.0,22.49
2020-03-10,2020-02-11,info,sell,8000.0,68.21
2020-03-10,2020-02-11,czr,sell,8000.0,33.65
2020-03-10,2020-02-11,ppg,sell,8000.0,99.73
2020-03-10,2020-02-25,czr,sell,8000.0,33.65
2020-03-10,2020-02-11,eix,sell,8000.0,61.73
2020-03-10,2020-02-28,czr,sell,8000.0,33.65
2020-03-10,2020-02-19,alb,sell,8000.0,80.57
2020-03-10,2020-02-11,xel,sell,8000.0,67.4
2020-03-10,2020-02-27,czr,sell,8000.0,33.65
2020-03-10,2020-02-26,czr,sell,8000.0,33.65
2020-03-10,2020-02-11,el,sell,8000.0,172.62
2020-03-10,2020-02-11,bax,sell,8000.0,78.58
2020-03-10,2020-02-11,aapl,sell,32500.0,71.58
2020-03-10,2020-02-11,mu,buy,8000.0,51.47
2020-03-10,2020-02-11,adi,sell,32500.0,94.86
2020-03-10,2020-02-11,so,sell,32500.0,61.42
2020-03-10,2020-02-21,t,sell,32500.0,22.49
2020-03-10,2020-02-20,t,sell,32500.0,22.49
2020-03-10,2020-02-14,t,sell,32500.0,22.49
2020-03-10,2020-02-11,ibm,sell,32500.0,105.33
2020-03-10,2020-02-11,syk,sell,32500.0,173.92
2020-03-10,2020-02-28,t,sell,32500.0,22.49
2020-03-10,2020-02-25,t,sell,32500.0,22.49
2020-03-10,2020-02-11,hon,sell,32500.0,143.85
2020-03-10,2020-02-11,xom,sell,75000.0,41.74
2020-03-10,2020-02-11,ci,buy,8000.0,170.82
2020-03-10,2020-02-11,ctva,buy,8000.0,22.62
2020-03-10,2020-02-11,trmb,buy,8000.0,40.0
2020-03-10,2020-02-11,exr,buy,8000.0,101.75
2020-03-10,2020-02-11,nlok,buy,8000.0,18.16
2020-03-10,2020-02-11,isrg,buy,8000.0,175.97
2020-03-10,2020-02-11,nlsn,buy,8000.0,14.83
2020-03-10,2020-02-11,wcc,buy,8000.0,33.82
2020-03-10,2020-02-11,ugi,buy,8000.0,34.1
2020-03-10,2020-02-11,ni,buy,8000.0,27.48
2020-03-10,2020-02-11,msm,buy,8000.0,53.27
2020-03-10,2020-02-11,ulta,buy,8000.0,244.14
2020-03-10,2020-02-11,chrw,buy,8000.0,60.23
2020-03-10,2020-02-11,incy,buy,8000.0,76.04
2020-03-10,2020-02-11,ftv,buy,8000.0,52.36
2020-03-10,2020-02-11,cost,buy,8000.0,298.7
2020-03-10,2020-02-11,see,buy,8000.0,27.58
2020-03-10,2020-02-11,sjm,buy,8000.0,103.12
2020-03-10,2020-02-11,unvr,buy,8000.0,15.04
2020-03-10,2020-02-11,rol,buy,8000.0,26.04
2020-03-10,2020-02-11,comm,buy,8000.0,10.33
2020-03-10,2020-02-11,chd,buy,8000.0,72.98
2020-03-10,2020-02-11,etr,buy,8000.0,110.44
2020-03-10,2020-02-11,mos,buy,8000.0,12.72
2020-03-10,2020-02-11,txt,buy,8000.0,35.84
2020-03-10,2020-02-11,pkg,buy,8000.0,84.87
2020-03-10,2020-02-11,amzn,buy,8000.0,1862.77
2020-03-10,2020-02-11,cien,buy,8000.0,41.09
2020-03-10,2020-02-11,wat,buy,8000.0,193.67
2020-03-10,2020-02-11,uri,buy,8000.0,106.77
2020-03-10,2020-02-28,glw,buy,8000.0,21.97
2020-03-10,2020-02-11,arw,buy,8000.0,67.65
2020-03-10,2020-02-11,ed,buy,8000.0,81.1
2020-03-10,2020-02-11,len,buy,8000.0,60.88
2020-03-10,2020-02-11,ce,buy,8000.0,88.39
2020-03-10,2020-02-11,iff,buy,8000.0,112.15
2020-03-10,2020-02-11,bkr,buy,8000.0,14.96
2020-03-10,2020-02-26,gpk,buy,8000.0,13.2
2020-03-10,2020-02-11,idxx,buy,8000.0,246.34
2020-03-10,2020-02-11,gww,buy,8000.0,275.73
2020-03-10,2020-02-11,avt,buy,8000.0,26.85
2020-03-10,2020-02-25,mndt,buy,8000.0,13.83
2020-03-10,2020-02-11,ctra,buy,8000.0,14.88
2020-03-10,2020-02-11,emr,buy,8000.0,59.1
2020-03-10,2020-02-11,aep,buy,8000.0,91.16
2020-03-10,2020-02-25,gpk,buy,8000.0,13.2
2020-03-10,2020-02-11,pnw,buy,8000.0,91.18
2020-03-10,2020-02-11,orcl,buy,8000.0,45.7
2020-03-10,2020-02-26,pfe,buy,8000.0,30.8
2020-03-10,2020-02-25,dal,buy,8000.0,45.89
2020-03-10,2020-02-28,pfe,buy,8000.0,30.8
2020-03-10,2020-02-27,dal,buy,8000.0,45.89
2020-03-10,2020-02-27,dd,buy,8000.0,35.65
2020-03-10,2020-02-11,yum,buy,8000.0,86.25
2020-03-10,2020-02-11,nee,buy,8000.0,61.11
2020-03-10,2020-02-11,fang,buy,8000.0,27.52
2020-03-10,2020-02-11,dte,buy,8000.0,86.33
2020-03-10,2020-02-11,aee,buy,8000.0,75.47
2020-03-10,2020-02-11,mnst,buy,8000.0,66.19
2020-03-10,2020-02-11,gd,buy,8000.0,147.95
2020-03-10,2020-02-11,tsn,buy,8000.0,57.15
2020-03-10,2020-02-11,nflx,buy,8000.0,357.47
2020-03-10,2020-02-11,lng,buy,8000.0,45.25
2020-03-10,2020-02-11,xray,buy,8000.0,43.88
2020-03-10,2020-02-11,ppl,buy,8000.0,26.67
2020-03-10,2020-02-26,mndt,buy,8000.0,13.83
2020-03-10,2020-02-26,dal,buy,8000.0,45.89
2020-03-10,2020-02-11,dvn,buy,8000.0,11.66
2020-03-10,2020-02-11,mchp,buy,8000.0,42.39
2020-03-10,2020-02-11,cnp,buy,8000.0,20.4
2020-03-10,2020-02-07,ge,buy,8000.0,66.1
2020-03-10,2020-02-11,hbi,buy,8000.0,11.08
2020-03-10,2020-02-11,spgi,buy,8000.0,238.18
2020-03-10,2020-02-11,trv,buy,8000.0,107.98
2020-03-10,2020-02-27,pfe,buy,8000.0,30.8
2020-03-10,2020-02-11,pxd,buy,8000.0,69.01
2020-03-10,2020-02-11,exc,buy,8000.0,29.99
2020-03-10,2020-02-11,psx,buy,8000.0,62.76
2020-03-10,2020-02-11,pcar,buy,8000.0,62.86
2020-03-10,2020-02-11,mar,buy,8000.0,101.76
2020-03-10,2020-02-27,antm,buy,8000.0,269.41
2020-03-10,2020-02-28,dd,buy,8000.0,35.65
2020-03-10,2020-02-11,eqr,buy,8000.0,72.25
2020-03-10,2020-02-10,dd,buy,8000.0,35.65
2020-03-10,2020-02-11,amat,buy,8000.0,56.99
2020-03-10,2020-02-26,dd,buy,8000.0,35.65
2020-03-10,2020-02-11,eog,buy,8000.0,50.47
2020-03-10,2020-02-07,hbi,buy,8000.0,11.08
2020-03-10,2020-02-27,pfe,buy,32500.0,30.77
2020-03-10,2020-02-26,pfe,buy,32500.0,30.77
2020-03-10,2020-02-28,pfe,buy,32500.0,30.77
2020-03-10,2020-02-11,avgo,buy,32500.0,245.05
2020-03-10,2020-02-11,pep,buy,32500.0,123.5
2020-03-10,2020-02-26,dis,buy,32500.0,110.43
2020-03-10,2020-02-11,c,buy,32500.0,57.09
2020-03-10,2020-02-11,pypl,buy,32500.0,106.99
2020-03-10,2020-02-11,sbux,buy,32500.0,73.55
2020-03-10,2020-02-26,dd,buy,32500.0,35.65
2020-03-10,2020-02-24,dal,buy,32500.0,45.89
2020-03-10,2020-02-11,bdx,buy,32500.0,212.33
2020-03-10,2020-02-11,kmi,buy,32500.0,16.84
2020-03-10,2020-02-26,t,sell,8000.0,22.49
2020-03-10,2020-02-20,t,sell,8000.0,22.49
2020-03-10,2020-02-21,t,sell,8000.0,22.49
2020-03-10,2020-02-24,dal,buy,8000.0,45.89
2020-03-10,2020-02-12,snap,buy,8000.0,13.0
2020-03-10,2020-02-07,msft,buy,8000.0,155.8
2020-03-10,2020-02-03,snap,buy,8000.0,13.0
2020-03-10,2020-02-07,spgi,sell,8000.0,238.18
2020-03-10,2020-02-03,bkng,sell,8000.0,1588.67
2020-04-10,2020-03-05,acgl,sell,8000.0,28.69
